Date,Task,Time Started,Time Ended
mouthLowerDown_R,mouthDimple_L,mouthDimple_R,mouthSmile_L,eyeLookDown_L,jawRight,mouthPress_L,noseSneer_L,mouthSmile_R,mouthLowerDown_L,mouthPress_R,eyeBlink_L,mouthRight,eyeLookOut_L,browOuterUp_R,browDown_L,eyeBlink_R,jawOpen,eyeLookIn_R,eyeSquint_L,mouthFrown_R,mouthLeft,jawLeft,mouthRollUpper,browInnerUp,mouthPucker,eyeWide_L,mouthStretch_L,tongueOut,browOuterUp_L,mouthShrugLower,mouthStretch_R,eyeLookDown_R,eyeLookOut_R,eyeLookIn_L,mouthShrugUpper,jawForward,eyeWide_R,mouthUpperUp_R,cheekPuff,noseSneer_R,browDown_R,mouthUpperUp_L,eyeLookUp_L,mouthRollLower,cheekSquint_L,cheekSquint_R,mouthFrown_L,mouthFunnel,eyeSquint_R,mouthClose,eyeLookUp_R
,0.0854216,0.7562833,0.7459221,0.2058375,0,0.03362421,0.06942087,0.1161913,0.2207945,0.0818086,0.06541221,1.701813e-06,0.002709347,0,0,0.332713,1.700727e-06,0.05128448,0,0.2983568,0.000817163,0.006602284,0,0.383465,0.02616336,0.02222987,0.4060789,0.1371212,0.0006922281,0,0.1892585,0.1484101,0,0.1439462,0.271405,0.03851888,0.3268791,0.4049227,0.04807713,0.07415307,0.1130255,0.3317476,0.04849708,0.1225128,0.5472448,0.1089681,0.1103851,0.001755103,0.1670671,0.2983115,0.04675861,0.1245695
,0.08514863,0.7563818,0.7456232,0.2067856,0,0.03352439,0.07172442,0.1161793,0.2210164,0.08144271,0.06755653,1.566193e-06,0.002494034,0,0,0.3321998,1.565193e-06,0.05105374,0,0.2984436,0.0007520416,0.007799833,0,0.382959,0.0260351,0.02191708,0.4185911,0.1373147,0.0005981861,0,0.192488,0.1485767,0,0.1415847,0.2695359,0.03815541,0.3272328,0.4176697,0.04824036,0.07631388,0.1128258,0.3311875,0.04879791,0.127312,0.5421233,0.1091096,0.1105508,0.001615234,0.1688292,0.2983976,0.04674078,0.1294083
,0.08470424,0.7454603,0.730538,0.2312471,0,0.03339366,0.07309011,0.1163248,0.2389124,0.0809081,0.06877758,1.441379e-06,0.002295601,0,0,0.3323925,1.44046e-06,0.04975238,0,0.2976245,0.00069211,0.008538802,0,0.3307063,0.02583032,0.02169287,0.4284083,0.1369933,0.0004935423,0,0.1944198,0.1482037,0,0.1343006,0.2622411,0.0378715,0.3012851,0.4276701,0.04850487,0.07760137,0.1127417,0.3313192,0.04921925,0.1297597,0.4806564,0.1094662,0.1108374,0.001486512,0.1696904,0.2975755,0.04630844,0.1318317
,0.08425311,0.728382,0.7071051,0.2467867,0,0.03308983,0.07361315,0.1165311,0.2521466,0.08037821,0.06931037,1.326513e-06,0.002112832,0,0,0.3301056,1.325667e-06,0.04753391,0,0.2962769,0.0006369544,0.01178662,0,0.3090452,0.02566526,0.0215108,0.4457368,0.1357133,0.0004290584,0,0.195275,0.1451994,0,0.1379873,0.2657913,0.0375716,0.2770146,0.4450034,0.04875538,0.07799814,0.1127175,0.3286048,0.04963686,0.1331564,0.4297304,0.1098404,0.1109896,0.001368049,0.1698011,0.2962306,0.04557849,0.1352801
,0.0838364,0.6936959,0.6725981,0.2558638,0,0.03267346,0.07365156,0.1169017,0.2594249,0.07989303,0.06947448,1.220801e-06,0.001944548,0,0,0.3305244,1.220022e-06,0.04373126,0,0.294698,0.0005861942,0.02009246,0,0.2713516,0.02544894,0.02146233,0.451079,0.1336416,0.0003947598,0,0.1957105,0.1404536,0,0.140144,0.2677868,0.03748527,0.2507786,0.4503731,0.04919695,0.07663025,0.112865,0.3287421,0.0502631,0.1295892,0.3835807,0.1101927,0.1109999,0.001259026,0.1693372,0.2946595,0.04381261,0.131691
,0.08295473,0.6595586,0.6284235,0.2846793,0,0.03147956,0.07211466,0.1176696,0.2770039,0.07889916,0.06872024,1.033978e-06,0.00164704,0,0,0.3320039,1.033318e-06,0.03844194,0,0.2897295,0.0004964871,0.03016016,0,0.2319712,0.02504181,0.02115656,0.458731,0.1267243,0.0004072936,0,0.1954102,0.1310387,0,0.1359213,0.2634972,0.03758998,0.2102944,0.4581933,0.04994268,0.06343585,0.1131375,0.3296869,0.05144094,0.1302566,0.3001176,0.1107226,0.1105266,0.001066354,0.145633,0.2897151,0.04008817,0.132336
,0.08255974,0.6522095,0.6186657,0.3039018,0,0.0306144,0.07134435,0.1181818,0.2908804,0.07845908,0.06813693,9.51578e-07,0.001515798,0,0,0.3396328,9.509707e-07,0.0367927,0,0.2884681,0.000456921,0.03198339,0,0.2229365,0.02483049,0.02102424,0.4580418,0.1239376,0.0002578705,0,0.1951654,0.1283168,0,0.1320233,0.2595185,0.03786029,0.2015021,0.4576096,0.05042376,0.05907383,0.1133098,0.3364246,0.05222915,0.1263091,0.2827155,0.1112189,0.1104025,0.0009813737,0.1387568,0.2884585,0.03794447,0.1283278
,0.08222671,0.6479169,0.6130711,0.310699,0,0.02990436,0.06979091,0.1199914,0.2957692,0.0780928,0.06697536,8.757449e-07,0.001395009,0,0,0.3515413,8.75186e-07,0.03555318,0,0.287495,0.0004205081,0.03327402,0,0.2133542,0.02455963,0.02090444,0.4582836,0.1224746,0.0002771772,0,0.1950748,0.1267791,0,0.1268388,0.2542607,0.03826713,0.196689,0.4578991,0.05107418,0.05470617,0.1137814,0.3476994,0.0541076,0.1232997,0.2730733,0.1120439,0.1103758,0.0009031661,0.1342474,0.287488,0.03617208,0.1252591
,0.08181693,0.6485138,0.6115578,0.3139896,0,0.02926205,0.0689075,0.1213311,0.2975217,0.07768159,0.06623723,8.05955e-07,0.001283842,0,0,0.3549592,8.054407e-07,0.03457088,0,0.286948,0.000386997,0.03584958,0,0.2096992,0.02434223,0.02077513,0.4593072,0.1214406,0.0002709012,0,0.1950397,0.1256469,0,0.1200904,0.2476144,0.03856441,0.1945857,0.4589978,0.05170689,0.05266909,0.1142922,0.3508544,0.05556627,0.1246829,0.2711266,0.1131136,0.1103561,0.0008311911,0.1320657,0.2869432,0.03481909,0.1266145
,0.08151608,0.6481222,0.6096241,0.3187323,0,0.02717509,0.06624146,0.1223732,0.2986135,0.0773879,0.06423672,7.417269e-07,0.001181532,0,0,0.3587753,7.412536e-07,0.03383417,0,0.2865406,0.0003561564,0.04509766,0,0.2075539,0.02407728,0.02059775,0.4599459,0.1206779,0.0003266688,0,0.1937904,0.1244357,0,0.1095034,0.2368816,0.0387629,0.1934143,0.4596755,0.05221753,0.04991085,0.114767,0.3541111,0.05653513,0.1221844,0.2684736,0.1154145,0.1103272,0.0007649519,0.1302102,0.2865438,0.0338323,0.12403
,0.08114352,0.6481567,0.6088763,0.320475,0,0.02614552,0.06525967,0.1233371,0.2987252,0.07702085,0.06343629,6.826172e-07,0.001087375,0,0,0.3606918,6.821816e-07,0.03304629,0,0.2857918,0.0003277737,0.04817309,0,0.2061832,0.02383946,0.02047755,0.4622169,0.120017,0.0003902903,0,0.1934848,0.1236039,0,0.1102441,0.2376622,0.03903443,0.1930007,0.462022,0.05283161,0.04864146,0.1152785,0.3558214,0.0578129,0.1214615,0.2677094,0.1165263,0.1102276,0.0007039913,0.1291548,0.2858015,0.03292007,0.1233065
,0.08088872,0.6572027,0.6184556,0.3212193,0,0.025477,0.06501927,0.1241576,0.2985737,0.0767531,0.06322962,6.282181e-07,0.00100072,0,0,0.3613388,6.278172e-07,0.03233809,0,0.2815357,0.0003016527,0.0498215,0,0.2060003,0.02365682,0.02043829,0.4625306,0.1194507,0.0003268623,0,0.1946918,0.1229654,0,0.1110971,0.2386749,0.03939576,0.1953207,0.4623648,0.05358643,0.04807307,0.1158102,0.3563797,0.05941248,0.111125,0.2900034,0.1173758,0.1102526,0.0006478889,0.1287893,0.2815539,0.03219976,0.1128978
,0.08036751,0.6756377,0.6372944,0.3189193,0,0.02506586,0.06639774,0.1250496,0.295544,0.07622135,0.06373639,5.781542e-07,0.000920971,0,0,0.3620458,5.777852e-07,0.03117378,0,0.2541982,0.0002776134,0.05078585,0,0.2060596,0.02345869,0.02036835,0.4091702,0.1179603,0.0003115573,0,0.2048082,0.1210875,0,0.1275769,0.2551049,0.03988855,0.1957254,0.4090834,0.05607686,0.04784802,0.1163873,0.3570441,0.06345008,0.03694668,0.2992038,0.1192399,0.1106659,0.0005962573,0.1285996,0.2542238,0.03140724,0.03817229
,0.07984842,0.6810271,0.6424136,0.3121895,0.04006959,0.0246048,0.07348391,0.1263776,0.2873967,0.0757457,0.07027181,5.3208e-07,0.0008475772,0,0,0.3627054,5.317403e-07,0.02967789,0,0.2206775,0.0002554899,0.05516025,0,0.2047441,0.02339547,0.02035902,0.2922971,0.1144238,0.0001833113,0,0.2202654,0.1122436,0.0397878,0.1385644,0.2663049,0.04270574,0.1696285,0.2924066,0.06052731,0.04785863,0.1170408,0.3576821,0.06996895,0,0.3026518,0.1232027,0.1112798,0.0005487404,0.1282762,0.2207093,0.03042058,0
,0.07894488,0.6869923,0.6481482,0.3003701,0.09735009,0.02432026,0.09850965,0.1270443,0.279608,0.07509807,0.09304502,4.896775e-07,0.0007800321,0,0,0.3628074,4.893649e-07,0.02785038,0,0.1967341,0.0002351294,0.05657165,0,0.2021457,0.0234475,0.02063071,0.1683769,0.1079394,0.0001210469,0,0.2531996,0.1043933,0.09764242,0.1478368,0.2766266,0.04770672,0.1597761,0.1684958,0.06711099,0.05043797,0.117529,0.3578456,0.07674165,0,0.306289,0.1250572,0.1122817,0.0005050102,0.1282114,0.1967473,0.02905741,0
,0.07508885,0.7003919,0.6697792,0.270395,0.1402962,0.02416612,0.1188258,0.127401,0.2617714,0.07201959,0.1120538,0.01694218,0.0007178698,0,0,0.3622959,0.01691502,0.02568682,0,0.1831897,0.0002163915,0.05705008,0,0.201163,0.02368677,0.02108501,0.07860544,0.1029286,0.00011839,0,0.266703,0.09905455,0.1410828,0.1585624,0.2878725,0.05112353,0.1477435,0.07868936,0.07104831,0.05969876,0.1178552,0.3575203,0.08029471,0,0.3320474,0.126659,0.1143511,0.000464765,0.1282158,0.183193,0.02760988,0
,0.07334249,0.7125624,0.6802748,0.2619738,0.1583696,0.02394356,0.1263172,0.1277576,0.2564616,0.07066166,0.1192542,0.0216802,0.0006606614,0,0,0.3558981,0.0216446,0.02445526,0,0.1739795,0.0001991468,0.05736949,0,0.2007742,0.02402833,0.02152623,0.02954658,0.1006667,0.0001250186,0,0.2732107,0.09628534,0.1593301,0.1566395,0.286289,0.05280087,0.1432266,0.02956936,0.07410908,0.0648369,0.1182088,0.3520875,0.08313131,0,0.3415492,0.1293995,0.1170075,0.0004277269,0.1284197,0.1739779,0.02661302,0
,0.0713252,0.7217891,0.6894493,0.2576288,0.1579001,0.0237502,0.1302655,0.1279552,0.2533197,0.06884318,0.1230717,0.02434982,0.000608012,0,0,0.3539066,0.02431001,0.02328001,0,0.1670725,0.0001832764,0.05747163,0,0.2005831,0.02428494,0.02189922,0.007641705,0.09917483,0.0001601075,0,0.2777862,0.0945983,0.1588138,0.1521494,0.28114,0.05388559,0.1408219,0.007647162,0.07580404,0.06717221,0.1184045,0.3503787,0.08474751,0,0.3462727,0.1304901,0.1181016,0.0003936405,0.1285131,0.1670685,0.02558374,0
,0.07012457,0.7218973,0.6897189,0.2558342,0.1538389,0.02365575,0.1319486,0.1281422,0.2515898,0.06775765,0.1247772,0.02522153,0.0005595583,0,0,0.3530105,0.02518171,0.02236327,0,0.1620238,0.0001686707,0.05738223,0,0.1989995,0.02448894,0.02231226,-0.003431498,0.09729624,0.0001901139,0,0.2800479,0.09306654,0.1546519,0.1443024,0.2730983,0.05473017,0.1386421,-0.003434778,0.07696441,0.06826935,0.1185911,0.3496478,0.08585593,0,0.3318291,0.1310659,0.1187217,0.0003622705,0.1284305,0.1620157,0.02473395,0
,0.06937543,0.7229622,0.6906046,0.2676675,0.147296,0.0235384,0.132233,0.1284453,0.2514718,0.06707197,0.1253458,0.01700298,0.000514966,0,0,0.3524143,0.01699821,0.02165237,0,0.1591215,0.000155229,0.05754323,0,0.19868,0.02467305,0.0226255,-0.008758985,0.09629738,0.0002008809,0,0.2808325,0.09212726,0.1480346,0.1424633,0.2713494,0.05524212,0.1380097,-0.008766446,0.07778413,0.06877554,0.1188823,0.3491373,0.08669797,0,0.3290161,0.1316455,0.1192519,0.0003334004,0.1285508,0.1591132,0.02403146,0
,0.06892218,0.7185129,0.6790857,0.288747,0.1380803,0.0232948,0.1292442,0.1294179,0.2638793,0.06663691,0.1236738,0.01389904,0.0004739273,0,0,0.3525442,0.01389815,0.02106965,0,0.1578223,0.0001428585,0.05785774,0,0.1968512,0.02476968,0.02299144,-0.008241677,0.09546569,0.0001720868,0,0.2812019,0.09129127,0.138668,0.1329074,0.2617853,0.05568307,0.1374577,-0.008197255,0.07854435,0.06886677,0.1195177,0.3492705,0.08753821,0,0.3194584,0.1332499,0.119947,0.0003068311,0.1286879,0.1578142,0.02341994,0
,0.06846716,0.7040076,0.6540341,0.3023349,0.1355519,0.02284291,0.1252171,0.1309654,0.2711381,0.06620673,0.1213188,0.01210761,0.0004361591,0,0,0.3531995,0.01210932,0.02051358,0,0.1573569,0.0001314738,0.05989465,0,0.192371,0.02483859,0.02339849,-0.005198975,0.09469986,0.000131417,0,0.2810883,0.09024651,0.1360782,0.1270709,0.2558939,0.05592842,0.1357688,-0.00506449,0.07890853,0.06882206,0.1202352,0.3497052,0.08802629,0,0.2986647,0.1366531,0.1206818,0.0002823791,0.1287377,0.1573495,0.02286325,0
,0.06787489,0.6964167,0.6452966,0.3133595,0.1337244,0.02227328,0.1212168,0.1345178,0.2794737,0.06564406,0.1185759,0.01042975,0.0004014007,0,0,0.3566329,0.01043198,0.0200086,0,0.1585911,0.0001209964,0.0610152,0,0.1881563,0.02486119,0.02379961,0.0002683608,0.09394619,0.0001136181,0,0.2810166,0.08907647,0.1342005,0.1215552,0.2505718,0.05603769,0.1326665,0.0006468836,0.0790812,0.06885689,0.1226955,0.3525871,0.0883335,0,0.2909032,0.1429226,0.1239246,0.0002598757,0.1287454,0.1585889,0.02238682,0
,0.06760705,0.6918256,0.6378668,0.3313325,0.1263267,0.02163849,0.1135873,0.1364193,0.2937367,0.06539216,0.1120206,0.009296381,0.0003694123,0,0,0.3584654,0.009299012,0.01963182,0,0.1598688,0.000111354,0.06799266,0,0.185039,0.02491212,0.02419389,0.00904171,0.09348463,0.0001218751,0,0.2790934,0.08827226,0.1266703,0.1097931,0.2391029,0.05606623,0.1313537,0.01016171,0.0791642,0.06858934,0.1240825,0.3539062,0.08864175,0,0.2844796,0.1495135,0.1268529,0.0002391657,0.128864,0.1598787,0.02200286,0
,0.06713635,0.6893651,0.6342931,0.3368413,0.1128946,0.02091447,0.110858,0.1392859,0.2979162,0.06494524,0.1096704,0.008393783,0.0003399731,0,0,0.3623907,0.008396511,0.0191822,0,0.1619477,0.0001024799,0.07209346,0,0.1806043,0.02489213,0.02461924,0.0144418,0.09304146,0.0001195262,0,0.2783205,0.08748887,0.1130131,0.08748276,0.2175853,0.05592419,0.1299446,0.01587352,0.07925905,0.0686054,0.1267205,0.3573118,0.08899509,0,0.2811836,0.1566641,0.1313002,0.0002201061,0.1291592,0.1619751,0.02156521,0
,0.06701449,0.687788,0.6313844,0.3402321,0.09600533,0.01842389,0.1058874,0.142406,0.3011974,0.06484137,0.1051503,0.007638289,0.00031288,0,0,0.365985,0.007640963,0.01889277,0,0.1724869,9.431312e-05,0.07951704,0,0.1791324,0.02480797,0.02492158,0.02410362,0.09288487,0.0001227046,0,0.2696329,0.08686913,0.09594444,0.07374402,0.2042016,0.05561747,0.1293253,0.02602515,0.07918417,0.06834476,0.1300811,0.3606729,0.08916582,0,0.2792236,0.1626685,0.1357037,0.0002025655,0.1295523,0.1726308,0.02125668,0
,0.06777134,0.6478688,0.5818019,0.3673053,0.0824074,0.01451646,0.09356973,0.1459418,0.3330734,0.06555665,0.09316618,0.006983239,0.0002879459,0,0,0.3680465,0.006985788,0.01878884,0,0.1922647,8.679712e-05,0.08518565,0,0.177656,0.02481055,0.02516074,0.03053074,0.09298185,0.000137266,0,0.245375,0.08641151,0.08221634,0.06244916,0.193005,0.05533276,0.1279467,0.03369392,0.07878935,0.06637569,0.1327155,0.3624016,0.08898376,0,0.2412307,0.1669994,0.1384904,0.0001864226,0.1295178,0.1926137,0.02104108,0
,0.06834066,0.6355784,0.5677446,0.3752459,0.07002212,0.01173252,0.08905174,0.1561143,0.3430883,0.06612431,0.08854496,0.006403557,0.000264999,0,0,0.3815001,0.006405951,0.01867591,0,0.2146166,7.988009e-05,0.09329151,2.117157e-05,0.1655962,0.02473849,0.02544577,0.03372717,0.09292962,0.0001005548,0,0.2405153,0.08580866,0.06974208,0.05700286,0.1875388,0.05512882,0.1220044,0.03733863,0.07850799,0.06426457,0.1435214,0.3763374,0.08894531,0,0.2307403,0.1721026,0.1434084,0.0001715662,0.1294721,0.2153205,0.02081323,0
,0.07029261,0.6054983,0.5464951,0.388369,0.05880383,0.01000931,0.08267159,0.163938,0.3596864,0.06785136,0.08211304,0.00588042,0.0002438807,0,0,0.3854396,0.005882647,0.01866047,0,0.2328525,7.351429e-05,0.0961602,8.798388e-05,0.157829,0.02470608,0.02576358,0.04431289,0.09300172,0.000117372,0,0.2373261,0.08544781,0.05843363,0.04683803,0.1775112,0.05491575,0.118037,0.04870282,0.07808189,0.06094322,0.1509123,0.3803895,0.08867545,0,0.2195345,0.1743085,0.1462841,0.0001578938,0.1292971,0.2337444,0.02064345,0
,0.07348438,0.5960402,0.5393111,0.3924672,0.05562389,0.008961947,0.08012506,0.1705696,0.3647818,0.07111673,0.07961174,0.005404932,0.0002244454,0,0,0.390697,0.005406996,0.01865296,0,0.2468403,6.765579e-05,0.09713526,0.0001013922,0.1552582,0.02464847,0.0261087,0.05330789,0.09311553,0.0001241686,0,0.2353338,0.08526645,0.05517368,0.02334588,0.1545638,0.05479892,0.116171,0.05747319,0.07767531,0.0590159,0.1576602,0.3863122,0.0883277,0,0.2152883,0.1753258,0.1477124,0.0001453109,0.1288815,0.2475825,0.02051843,0
,0.07488621,0.5915275,0.5365994,0.3942943,0.05056174,0.008372443,0.07873077,0.1737633,0.3666116,0.07253443,0.07825051,0.004970528,0.0002065589,0,0,0.3936816,0.004972434,0.01861067,0,0.260111,6.226417e-05,0.09315099,0.0001042418,0.1540605,0.02458366,0.0265146,0.06263937,0.09323195,9.528191e-05,0,0.2341687,0.08521089,0.0500606,0.01076136,0.1422499,0.05464661,0.1148492,0.06608106,0.07715551,0.05799973,0.1611381,0.389724,0.08780841,0,0.2133061,0.175892,0.148785,0.0001337308,0.1286072,0.2606757,0.02039206,0
,0.07654373,0.6010933,0.5449885,0.3939289,0.04290041,0.007696136,0.07783969,0.1767716,0.3614176,0.07423095,0.07744693,0.00457245,0.0001900978,0,0,0.3966343,0.004574208,0.01870448,0,0.2788776,5.730221e-05,0.09226163,0.0001632966,0.1582869,0.02452148,0.02689058,0.06715951,0.09369086,9.253221e-05,0,0.2334596,0.08541203,0.04235185,0.0001678545,0.1319245,0.05442556,0.1142196,0.07046596,0.0765567,0.05724935,0.1646408,0.392969,0.08721309,0,0.2248252,0.1762846,0.1494989,0.0001230735,0.1283396,0.2797727,0.02039536,0
,0.07761975,0.6032727,0.5469074,0.3929923,0.03750905,0.00707795,0.07711901,0.1783597,0.3592815,0.0753252,0.07684112,0.00420701,0.0001749485,0,0,0.3976793,0.00420863,0.01879507,0.008846398,0.2869827,5.273569e-05,0.09213361,0.0003212385,0.1603393,0.02446163,0.02717707,0.07159938,0.09465571,6.379608e-05,0,0.2327206,0.08572915,0.03692985,0,0.1228058,0.0541098,0.1137207,0.07516232,0.07586296,0.05659823,0.1665366,0.3941337,0.08653196,0,0.2277196,0.1766143,0.1499481,0.0001132656,0.1279831,0.2879935,0.02041933,0
,0.07815547,0.6096027,0.5482651,0.3755644,0.04662931,0.00651129,0.07697283,0.1795387,0.3340237,0.07590543,0.07675087,0.003871182,0.0001610065,0,0,0.4017265,0.003872673,0.01882411,0.01849342,0.2918299,4.853307e-05,0.09828123,0.0005660729,0.1619381,0.02435607,0.02751625,0.07319532,0.09530456,4.855861e-05,0,0.236207,0.08580937,0.04604854,0,0.1132322,0.05385334,0.1132927,0.07698224,0.07525872,0.05641184,0.1678532,0.3979498,0.08607826,0,0.2436549,0.1771764,0.1502915,0.0001042392,0.1280601,0.2930041,0.02041591,0
,0.07813577,0.6218384,0.5589988,0.3680257,0.06706387,0.005990998,0.07732987,0.1799406,0.3268641,0.07595246,0.07716312,0.005371437,0.0001481756,0,0,0.402813,0.005216602,0.01871333,0.0277839,0.2930512,4.466538e-05,0.1001057,0.0006800937,0.162966,0.0243259,0.0279231,0.06374159,0.09567327,4.851834e-05,0,0.246853,0.08569725,0.06648837,0,0.1041401,0.05358761,0.1127069,0.06676656,0.07468386,0.05666026,0.1684671,0.3990201,0.08561553,0,0.255713,0.1776609,0.1506764,9.593217e-05,0.1283219,0.2943454,0.02031065,0
,0.0779208,0.6717569,0.6128013,0.3473748,0.07974811,0.005566262,0.07814918,0.1788746,0.3136396,0.07579876,0.07823903,0.00909158,0.0001363672,0,0,0.3943356,0.008605223,0.01863227,0.03281351,0.2909097,4.11059e-05,0.1007081,0.0006926862,0.1922209,0.02439677,0.02813227,0.05506304,0.09608698,7.651505e-05,0,0.2499948,0.08569346,0.07916969,0,0.09923906,0.05317017,0.1129266,0.05736427,0.07399115,0.05718599,0.1683439,0.3910253,0.08497502,0,0.3128297,0.1778533,0.1509109,8.828715e-05,0.128794,0.2922742,0.02023849,0
,0.07680461,0.7206574,0.6756607,0.2878118,0.08535335,0.005361333,0.08509009,0.1741648,0.2539249,0.07503226,0.0867466,0.01046102,0.0001254998,0,0,0.3756435,0.009889316,0.01851714,0.04554646,0.2899567,3.783009e-05,0.09755503,0.0006732342,0.2430043,0.02460543,0.02816545,0.05114005,0.09676074,0.0001018852,0,0.2518532,0.08596056,0.08472693,0,0.08687661,0.05262043,0.1288368,0.05334052,0.07328165,0.06089388,0.1667451,0.3732945,0.08417232,0,0.3930261,0.1774706,0.1507797,8.125138e-05,0.1293122,0.2913622,0.02019833,0
,0.075072,0.7418558,0.7041909,0.2682152,0.08711379,0.00541646,0.09673284,0.1688222,0.2368529,0.07347421,0.09970108,0.01103118,0.0001154985,0,0,0.3663008,0.01043702,0.01842295,0.04922871,0.2890222,3.481533e-05,0.08225,0.0006387177,0.2672653,0.02484511,0.02808179,0.0489205,0.09744073,0.0002382141,0,0.2528908,0.08642561,0.08647233,0,0.08318008,0.05203088,0.1467934,0.0510805,0.0726724,0.06811974,0.163914,0.3645178,0.08341763,0,0.4373559,0.1733655,0.1504403,7.47763e-05,0.1299119,0.2904505,0.02022182,0
,0.07236786,0.7696819,0.7408379,0.2349791,0.08861448,0.005682032,0.1153465,0.1657031,0.2096218,0.07080656,0.1167263,0.01113345,0.0001062942,0,0,0.3622731,0.01054866,0.01838888,0.04899836,0.2883869,3.204083e-05,0.07309984,0.0005980589,0.3124805,0.02503031,0.02794062,0.04750825,0.09801381,0.002695528,0,0.256321,0.08697231,0.0879742,0,0.083547,0.05136075,0.1660791,0.04968315,0.07210325,0.08419784,0.1615286,0.360719,0.08268787,0,0.5172889,0.1694005,0.1500017,6.881723e-05,0.1328529,0.2898085,0.02036342,0
,0.06991012,0.7937696,0.7658468,0.1902711,0.08790765,0.005894389,0.1272561,0.1574275,0.1600993,0.06840152,0.1286615,0.01121429,9.782337e-05,0,0,0.3593147,0.01064925,0.01844955,0.04973511,0.2866188,2.948743e-05,0.06922665,0.0005558804,0.3368873,0.02517219,0.0277141,0.0464642,0.0986129,0.005857984,0,0.2713983,0.08758134,0.08726308,0,0.08313932,0.05079402,0.1965708,0.04866522,0.07173984,0.09226241,0.1533998,0.3579082,0.08218942,0,0.5889096,0.1597203,0.1455805,6.333305e-05,0.137294,0.2879388,0.02063256,0
,0.06776221,0.8219092,0.7933741,0.1684728,0.09029216,0.006155571,0.1390565,0.1541639,0.1405966,0.06625622,0.141978,0.01153967,9.002762e-05,0,0,0.3575449,0.0109882,0.01860266,0.05688246,0.2860006,2.713752e-05,0.06766391,0.0005145153,0.372306,0.02531725,0.02752852,0.04560502,0.1021855,0.008547795,0,0.2896223,0.08888892,0.08961676,0,0.07585949,0.05017547,0.2195908,0.04783068,0.07153808,0.1023557,0.1506571,0.3562134,0.08189376,0,0.6590745,0.1566362,0.1439764,5.828591e-05,0.1522972,0.2873318,0.02091718,0
,0.06666721,0.8326768,0.805829,0.1586477,0.0913124,0.006352962,0.1452794,0.1527573,0.1315428,0.06514541,0.1482832,0.0117434,8.285314e-05,0,0,0.35693,0.01121151,0.01897909,0.05712767,0.2859889,2.497488e-05,0.06708044,0.0004750831,0.3842034,0.02540258,0.02747177,0.04499698,0.1107877,0.01731165,0,0.3068836,0.09450217,0.09063582,0,0.07563148,0.04969255,0.2474611,0.04726904,0.0717838,0.1075366,0.1495803,0.355654,0.08204693,0,0.6871186,0.1551469,0.1431828,5.3641e-05,0.1672462,0.2873691,0.02136711,0
,0.06588266,0.8442686,0.8227341,0.1411766,0.08842089,0.006629022,0.1540384,0.1518233,0.1232509,0.06434186,0.1567086,0.01171512,7.625041e-05,0,0,0.3565701,0.01120983,0.01955559,0.05951524,0.286281,2.298458e-05,0.06636439,0.0004380634,0.3976331,0.02547397,0.02732695,0.04455047,0.1184361,0.02315611,0,0.3229424,0.1021933,0.08773397,0,0.07330426,0.04938351,0.2662097,0.04688132,0.07217647,0.1109586,0.1489865,0.3553503,0.08229948,0,0.7202315,0.1540322,0.1425024,4.936624e-05,0.1725718,0.2877123,0.02204007,0
,0.06507597,0.8489714,0.8287679,0.1244259,0.08825072,0.006713895,0.1616346,0.1510722,0.1133582,0.06350756,0.1629099,0.0118786,7.017387e-05,0,0,0.3562695,0.01139229,0.0201169,0.05746469,0.2876896,2.115289e-05,0.06648394,0.0004036032,0.4024648,0.02558468,0.02731489,0.04377458,0.1226086,0.02673147,0,0.3448052,0.1052474,0.08757297,0,0.07528447,0.04922958,0.2732882,0.0460693,0.07258202,0.1156166,0.1486736,0.3551045,0.08258898,0,0.7347004,0.1532817,0.1418725,4.543215e-05,0.1756523,0.2894769,0.02271694,0
,0.0644863,0.8525621,0.8326878,0.08746359,0.08612517,0.006696193,0.181054,0.1504989,0.07587816,0.06287178,0.1753627,0.01200736,6.458157e-05,0,0,0.3563361,0.01154003,0.02117099,0.06035655,0.2884313,1.946718e-05,0.07090124,0.0003716801,0.4263756,0.0256789,0.02738487,0.04255353,0.1255995,0.04537355,0,0.3604375,0.1077471,0.08543434,0,0.07266666,0.04932493,0.2920054,0.04470579,0.07319894,0.122755,0.1485143,0.3552231,0.08316002,0,0.7835388,0.1526739,0.1412554,4.181157e-05,0.1869894,0.2903668,0.02459115,0
,0.06402356,0.8603311,0.8420414,0.06019557,0.08167949,0.006663268,0.1876537,0.1496716,0.05425448,0.06238093,0.181348,0.01186163,5.943494e-05,0,0,0.3550694,0.01141985,0.02522949,0.06134197,0.2907107,1.79158e-05,0.07232216,0.0003421891,0.4845965,0.02580529,0.02729311,0.04177797,0.1313928,0.03893473,0,0.3661433,0.1131244,0.0809834,0,0.07200329,0.04935573,0.321924,0.04388969,0.07352756,0.1282138,0.1481716,0.3541564,0.08338761,0,0.8057028,0.151126,0.1400378,3.847952e-05,0.1909169,0.2928545,0.03031125,0
